geoid,Tract Number,Neighborhood,Location,Latitude,Longitude,Census_Tract
06037503104,503104,South Whittier,"(33.9212825, -118.041571)",33.9212825,-118.041571,Census Tract 5031.04
06037503105,503105,South Whittier,"(33.9256065, -118.033586)",33.9256065,-118.033586,Census Tract 5031.05
06037503106,503106,South Whittier,"(33.922533, -118.0218275)",33.922533,-118.0218275,Census Tract 5031.06
06037503201,503201,South Whittier,"(33.9319075, -118.0270415)",33.9319075,-118.0270415,Census Tract 5032.01
06037503202,503202,South Whittier,"(33.9392895, -118.0352025)",33.9392895,-118.0352025,Census Tract 5032.02
06037503301,503301,Whittier,"(33.9478135, -118.0159295)",33.9478135,-118.0159295,Census Tract 5033.01
06037503302,503302,South Whittier,"(33.9410585, -118.021431)",33.9410585,-118.021431,Census Tract 5033.02
06037503401,503401,Whittier,"(33.9360445, -117.984812)",33.9360445,-117.984812,Census Tract 5034.01
06037503402,503402,Whittier,"(33.9411175, -118.0019365)",33.9411175,-118.0019365,Census Tract 5034.02
06037503501,503501,South Whittier,"(33.9331195, -118.0126825)",33.9331195,-118.0126825,Census Tract 5035.01
06037503502,503502,South Whittier,"(33.931968, -118.000853)",33.931968,-118.000853,Census Tract 5035.02
06037503601,503601,La Mirada,"(33.9226515, -118.012887)",33.9226515,-118.012887,Census Tract 5036.01
06037503602,503602,La Mirada,"(33.9135745, -118.0030245)",33.9135745,-118.0030245,Census Tract 5036.02
06037503701,503701,East La Mirada,"(33.9274675, -117.9953465)",33.9274675,-117.9953465,Census Tract 5037.01
06037503702,503702,East La Mirada,"(33.9235475, -117.985447)",33.9235475,-117.985447,Census Tract 5037.02
06037503703,503703,La Mirada,"(33.9100105, -117.985431)",33.9100105,-117.985431,Census Tract 5037.03
06037503802,503802,La Mirada,"(33.8968395, -118.0030395)",33.8968395,-118.0030395,Census Tract 5038.02
06037503901,503901,La Mirada,"(33.8905285, -118.0057775)",33.8905285,-118.0057775,Census Tract 5039.01
06037503902,503902,La Mirada,"(33.887924, -118.015935)",33.887924,-118.015935,Census Tract 5039.02
06037504001,504001,La Mirada,"(33.9077145, -118.015603)",33.9077145,-118.015603,Census Tract 5040.01
06037504002,504002,La Mirada,"(33.908827, -118.0235205)",33.908827,-118.0235205,Census Tract 5040.02
06037504101,504101,La Mirada,"(33.9097585, -118.033532)",33.9097585,-118.033532,Census Tract 5041.01
06037504102,504102,Norwalk,"(33.8999125, -118.0464285)",33.8999125,-118.0464285,Census Tract 5041.02
06037530003,530003,Montebello,"(34.029354, -118.088905)",34.029354,-118.088905,Census Tract 5300.03
06037530004,530004,Montebello,"(34.0224325, -118.089527)",34.0224325,-118.089527,Census Tract 5300.04
06037530005,530005,Monterey Park,"(34.0283005, -118.1077475)",34.0283005,-118.1077475,Census Tract 5300.05
06037530006,530006,Montebello,"(34.0207055, -118.113921)",34.0207055,-118.113921,Census Tract 5300.06
06037530101,530101,Montebello,"(34.011949, -118.1001695)",34.011949,-118.1001695,Census Tract 5301.01
06037530102,530102,Montebello,"(34.015395, -118.1155185)",34.015395,-118.1155185,Census Tract 5301.02
06037530202,530202,Montebello,"(34.0246365, -118.1367445)",34.0246365,-118.1367445,Census Tract 5302.02
06037530203,530203,Montebello,"(34.027157, -118.1272475)",34.027157,-118.1272475,Census Tract 5302.03
06037530204,530204,Montebello,"(34.0186495, -118.128521)",34.0186495,-118.128521,Census Tract 5302.04
06037530301,530301,East Los Angeles,"(34.028934, -118.154748)",34.028934,-118.154748,Census Tract 5303.01
06037530302,530302,East Los Angeles,"(34.0277915, -118.1481645)",34.0277915,-118.1481645,Census Tract 5303.02
06037530400,530400,Monterey Park,"(34.0388015, -118.153189)",34.0388015,-118.153189,Census Tract 5304
06037530500,530500,East Los Angeles,"(34.038762, -118.165861)",34.038762,-118.165861,Census Tract 5305
06037530601,530601,East Los Angeles,"(34.053217, -118.1753095)",34.053217,-118.1753095,Census Tract 5306.01
06037530602,530602,East Los Angeles,"(34.0539625, -118.171816)",34.0539625,-118.171816,Census Tract 5306.02
06037530700,530700,East Los Angeles,"(34.058801, -118.1809405)",34.058801,-118.1809405,Census Tract 5307
06037530801,530801,East Los Angeles,"(34.050936, -118.187759)",34.050936,-118.187759,Census Tract 5308.01
06037530802,530802,East Los Angeles,"(34.052195, -118.1814815)",34.052195,-118.1814815,Census Tract 5308.02
06037530901,530901,East Los Angeles,"(34.0432735, -118.1886005)",34.0432735,-118.1886005,Census Tract 5309.01
06037530902,530902,East Los Angeles,"(34.0457515, -118.181252)",34.0457515,-118.181252,Census Tract 5309.02
06037531000,531000,East Los Angeles,"(34.040998, -118.17345)",34.040998,-118.17345,Census Tract 5310
06037531101,531101,East Los Angeles,"(34.0358385, -118.18847)",34.0358385,-118.18847,Census Tract 5311.01
06037531102,531102,East Los Angeles,"(34.036199, -118.1810015)",34.036199,-118.1810015,Census Tract 5311.02
06037531201,531201,East Los Angeles,"(34.0303095, -118.186239)",34.0303095,-118.186239,Census Tract 5312.01
06037531202,531202,East Los Angeles,"(34.026127, -118.186209)",34.026127,-118.186209,Census Tract 5312.02
06037531301,531301,East Los Angeles,"(34.0206815, -118.1830935)",34.0206815,-118.1830935,Census Tract 5313.01
06037531302,531302,East Los Angeles,"(34.015861, -118.1840735)",34.015861,-118.1840735,Census Tract 5313.02
06037531502,531502,East Los Angeles,"(34.0195495, -118.1704775)",34.0195495,-118.1704775,Census Tract 5315.02
06037531503,531503,East Los Angeles,"(34.0294235, -118.1749085)",34.0294235,-118.1749085,Census Tract 5315.03
06037531504,531504,East Los Angeles,"(34.027883, -118.167411)",34.027883,-118.167411,Census Tract 5315.04
06037531602,531602,East Los Angeles,"(34.018128, -118.1643695)",34.018128,-118.1643695,Census Tract 5316.02
06037531603,531603,East Los Angeles,"(34.029538, -118.1615365)",34.029538,-118.1615365,Census Tract 5316.03
06037531604,531604,East Los Angeles,"(34.0238505, -118.1624395)",34.0238505,-118.1624395,Census Tract 5316.04
06037531701,531701,East Los Angeles,"(34.0216845, -118.152093)",34.0216845,-118.152093,Census Tract 5317.01
06037531702,531702,East Los Angeles,"(34.015819, -118.159798)",34.015819,-118.159798,Census Tract 5317.02
06037531800,531800,East Los Angeles,"(34.0189945, -118.137963)",34.0189945,-118.137963,Census Tract 5318
06037531901,531901,East Los Angeles,"(34.013511, -118.142268)",34.013511,-118.142268,Census Tract 5319.01
06037531902,531902,East Los Angeles,"(34.0120805, -118.1324565)",34.0120805,-118.1324565,Census Tract 5319.02
06037532001,532001,Montebello,"(34.0054385, -118.1232295)",34.0054385,-118.1232295,Census Tract 5320.01
06037532002,532002,Montebello,"(34.0034945, -118.117795)",34.0034945,-118.117795,Census Tract 5320.02
06037532101,532101,Montebello,"(34.004803, -118.1053765)",34.004803,-118.1053765,Census Tract 5321.01
06037532102,532102,Montebello,"(33.997581, -118.111544)",33.997581,-118.111544,Census Tract 5321.02
06037532200,532200,Montebello,"(33.986732, -118.1227795)",33.986732,-118.1227795,Census Tract 5322
06037532302,532302,Commerce,"(34.0092975, -118.1758795)",34.0092975,-118.1758795,Census Tract 5323.02
06037532303,532303,Commerce,"(34.0026595, -118.1485105)",34.0026595,-118.1485105,Census Tract 5323.03
06037532304,532304,Commerce,"(33.985628, -118.152339)",33.985628,-118.152339,Census Tract 5323.04
06037532400,532400,Vernon,"(33.999365, -118.205749)",33.999365,-118.205749,Census Tract 5324
06037532500,532500,Huntington Park,"(33.9902755, -118.221448)",33.9902755,-118.221448,Census Tract 5325
06037532603,532603,Huntington Park,"(33.98445, -118.234062)",33.98445,-118.234062,Census Tract 5326.03
06037532604,532604,Huntington Park,"(33.9842465, -118.229001)",33.9842465,-118.229001,Census Tract 5326.04
06037532605,532605,Huntington Park,"(33.984243, -118.225147)",33.984243,-118.225147,Census Tract 5326.05
06037532606,532606,Huntington Park,"(33.983227, -118.2208325)",33.983227,-118.2208325,Census Tract 5326.06
06037532700,532700,Florence-Firestone,"(33.9849455, -118.2418305)",33.9849455,-118.2418305,Census Tract 5327
06037532800,532800,Florence-Firestone,"(33.9862165, -118.252074)",33.9862165,-118.252074,Census Tract 5328
06037532900,532900,Florence-Firestone,"(33.9790945, -118.2520505)",33.9790945,-118.2520505,Census Tract 5329
06037533001,533001,Florence-Firestone,"(33.980225, -118.2455)",33.980225,-118.2455,Census Tract 5330.01
06037533002,533002,Huntington Park,"(33.9775735, -118.238836)",33.9775735,-118.238836,Census Tract 5330.02
06037533103,533103,Huntington Park,"(33.976994, -118.2315295)",33.976994,-118.2315295,Census Tract 5331.03
06037533104,533104,Huntington Park,"(33.976533, -118.224446)",33.976533,-118.224446,Census Tract 5331.04
06037533105,533105,Huntington Park,"(33.98286, -118.2164205)",33.98286,-118.2164205,Census Tract 5331.05
06037533106,533106,Huntington Park,"(33.979082, -118.2173905)",33.979082,-118.2173905,Census Tract 5331.06
06037533107,533107,Huntington Park,"(33.9743625, -118.215372)",33.9743625,-118.215372,Census Tract 5331.07
06037533201,533201,Huntington Park,"(33.9819865, -118.208027)",33.9819865,-118.208027,Census Tract 5332.01
06037533202,533202,Huntington Park,"(33.978495, -118.2088)",33.978495,-118.2088,Census Tract 5332.02
06037533203,533203,Huntington Park,"(33.9742045, -118.2080885)",33.9742045,-118.2080885,Census Tract 5332.03
06037533300,533300,Maywood,"(33.9924535, -118.202177)",33.9924535,-118.202177,Census Tract 5333
06037533401,533401,Maywood,"(33.9937625, -118.193039)",33.9937625,-118.193039,Census Tract 5334.01
06037533402,533402,Maywood,"(33.989879, -118.195177)",33.989879,-118.195177,Census Tract 5334.02
06037533403,533403,Maywood,"(33.9879095, -118.186593)",33.9879095,-118.186593,Census Tract 5334.03
06037533501,533501,Huntington Park,"(33.9855105, -118.200384)",33.9855105,-118.200384,Census Tract 5335.01
06037533502,533502,Huntington Park,"(33.985033, -118.194854)",33.985033,-118.194854,Census Tract 5335.02
06037533503,533503,Huntington Park,"(33.9846865, -118.191065)",33.9846865,-118.191065,Census Tract 5335.03
06037533601,533601,Bell,"(33.9803325, -118.194495)",33.9803325,-118.194495,Census Tract 5336.01
06037533602,533602,Bell,"(33.9771245, -118.1965575)",33.9771245,-118.1965575,Census Tract 5336.02
06037533603,533603,Bell,"(33.972372, -118.196797)",33.972372,-118.196797,Census Tract 5336.03
06037533701,533701,Maywood,"(33.9893075, -118.181887)",33.9893075,-118.181887,Census Tract 5337.01
06037533702,533702,Maywood,"(33.983567, -118.1827375)",33.983567,-118.1827375,Census Tract 5337.02
06037533703,533703,Maywood,"(33.984506, -118.1733515)",33.984506,-118.1733515,Census Tract 5337.03
06037533803,533803,Bell,"(33.9748395, -118.1829185)",33.9748395,-118.1829185,Census Tract 5338.03
06037533804,533804,Bell,"(33.975134, -118.179113)",33.975134,-118.179113,Census Tract 5338.04
06037533805,533805,Bell,"(33.97456, -118.17528)",33.97456,-118.17528,Census Tract 5338.05
06037533806,533806,Bell,"(33.9673165, -118.171871)",33.9673165,-118.171871,Census Tract 5338.06
06037533901,533901,Bell Gardens,"(33.9729615, -118.1563865)",33.9729615,-118.1563865,Census Tract 5339.01
06037533902,533902,Bell Gardens,"(33.968132, -118.154518)",33.968132,-118.154518,Census Tract 5339.02
06037534001,534001,Bell Gardens,"(33.9676565, -118.147259)",33.9676565,-118.147259,Census Tract 5340.01
06037534002,534002,Bell Gardens,"(33.9670875, -118.139073)",33.9670875,-118.139073,Census Tract 5340.02
06037534101,534101,Bell Gardens,"(33.971262, -118.166111)",33.971262,-118.166111,Census Tract 5341.01
06037534102,534102,Bell Gardens,"(33.9705995, -118.161146)",33.9705995,-118.161146,Census Tract 5341.02
06037534201,534201,Bell Gardens,"(33.9584335, -118.167006)",33.9584335,-118.167006,Census Tract 5342.01
06037534202,534202,Bell Gardens,"(33.958316, -118.159746)",33.958316,-118.159746,Census Tract 5342.02
06037534203,534203,Bell Gardens,"(33.956936, -118.154162)",33.956936,-118.154162,Census Tract 5342.03
06037534301,534301,Cudahy,"(33.959614, -118.1868985)",33.959614,-118.1868985,Census Tract 5343.01
06037534302,534302,Cudahy,"(33.9583695, -118.1756955)",33.9583695,-118.1756955,Census Tract 5343.02
06037534403,534403,Cudahy,"(33.9672875, -118.1979385)",33.9672875,-118.1979385,Census Tract 5344.03
06037534404,534404,Cudahy,"(33.966232, -118.190553)",33.966232,-118.190553,Census Tract 5344.04
06037534405,534405,Cudahy,"(33.9663705, -118.183009)",33.9663705,-118.183009,Census Tract 5344.05
06037534406,534406,Cudahy,"(33.9647425, -118.1749915)",33.9647425,-118.1749915,Census Tract 5344.06
06037534501,534501,Huntington Park,"(33.967728, -118.2076625)",33.967728,-118.2076625,Census Tract 5345.01
06037534502,534502,Huntington Park,"(33.966782, -118.198765)",33.966782,-118.198765,Census Tract 5345.02
06037534700,534700,Walnut Park,"(33.968297, -118.2147665)",33.968297,-118.2147665,Census Tract 5347
06037534802,534802,Walnut Park,"(33.9711215, -118.2213815)",33.9711215,-118.2213815,Census Tract 5348.02
06037534803,534803,Walnut Park,"(33.9697565, -118.224228)",33.9697565,-118.224228,Census Tract 5348.03
06037534804,534804,Walnut Park,"(33.963155, -118.226586)",33.963155,-118.226586,Census Tract 5348.04
06037534900,534900,Florence-Firestone,"(33.9699765, -118.236756)",33.9699765,-118.236756,Census Tract 5349
06037535001,535001,Florence-Firestone,"(33.971394, -118.2531335)",33.971394,-118.2531335,Census Tract 5350.01
06037535002,535002,Florence-Firestone,"(33.971089, -118.24658)",33.971089,-118.24658,Census Tract 5350.02
06037535101,535101,Florence-Firestone,"(33.964088, -118.24764)",33.964088,-118.24764,Census Tract 5351.01
06037535102,535102,Florence-Firestone,"(33.959393, -118.2495725)",33.959393,-118.2495725,Census Tract 5351.02
06037535200,535200,Florence-Firestone,"(33.949899, -118.24958)",33.949899,-118.24958,Census Tract 5352
06037535300,535300,Florence-Firestone,"(33.9621925, -118.236445)",33.9621925,-118.236445,Census Tract 5353
06037535400,535400,Florence-Firestone,"(33.9537225, -118.2359285)",33.9537225,-118.2359285,Census Tract 5354
06037535501,535501,South Gate,"(33.9614045, -118.2221395)",33.9614045,-118.2221395,Census Tract 5355.01
06037535502,535502,South Gate,"(33.9615415, -118.215306)",33.9615415,-118.215306,Census Tract 5355.02
06037535503,535503,South Gate,"(33.955245, -118.2144695)",33.955245,-118.2144695,Census Tract 5355.03
06037535603,535603,South Gate,"(33.956718, -118.223912)",33.956718,-118.223912,Census Tract 5356.03
06037535604,535604,South Gate,"(33.950341, -118.224549)",33.950341,-118.224549,Census Tract 5356.04
06037535605,535605,South Gate,"(33.948773, -118.2165205)",33.948773,-118.2165205,Census Tract 5356.05
06037535606,535606,South Gate,"(33.947871, -118.224586)",33.947871,-118.224586,Census Tract 5356.06
06037535607,535607,South Gate,"(33.941773, -118.221212)",33.941773,-118.221212,Census Tract 5356.07
06037535701,535701,South Gate,"(33.9601865, -118.2041425)",33.9601865,-118.2041425,Census Tract 5357.01
06037535702,535702,South Gate,"(33.954266, -118.205026)",33.954266,-118.205026,Census Tract 5357.02
06037535802,535802,South Gate,"(33.9406675, -118.207837)",33.9406675,-118.207837,Census Tract 5358.02
06037535803,535803,South Gate,"(33.948089, -118.210065)",33.948089,-118.210065,Census Tract 5358.03
06037535804,535804,South Gate,"(33.9474505, -118.2031045)",33.9474505,-118.2031045,Census Tract 5358.04
06037535901,535901,South Gate,"(33.9462855, -118.194686)",33.9462855,-118.194686,Census Tract 5359.01
06037535902,535902,South Gate,"(33.939464, -118.19578)",33.939464,-118.19578,Census Tract 5359.02
06037536000,536000,South Gate,"(33.9555625, -118.1907775)",33.9555625,-118.1907775,Census Tract 5360
06037536102,536102,South Gate,"(33.9417295, -118.1663085)",33.9417295,-118.1663085,Census Tract 5361.02
06037536103,536103,South Gate,"(33.9433725, -118.1851725)",33.9433725,-118.1851725,Census Tract 5361.03
06037536104,536104,South Gate,"(33.9442965, -118.1784495)",33.9442965,-118.1784495,Census Tract 5361.04
06037536200,536200,South Gate,"(33.920337, -118.1664535)",33.920337,-118.1664535,Census Tract 5362
06037540000,540000,Lynwood,"(33.9217835, -118.182427)",33.9217835,-118.182427,Census Tract 5400
06037540101,540101,Lynwood,"(33.929643, -118.190329)",33.929643,-118.190329,Census Tract 5401.01
06037540102,540102,Lynwood,"(33.9230905, -118.194295)",33.9230905,-118.194295,Census Tract 5401.02
06037540201,540201,South Gate,"(33.9409795, -118.2135415)",33.9409795,-118.2135415,Census Tract 5402.01
06037540202,540202,Lynwood,"(33.93377, -118.2059775)",33.93377,-118.2059775,Census Tract 5402.02
06037540203,540203,Lynwood,"(33.9268815, -118.2045025)",33.9268815,-118.2045025,Census Tract 5402.03
06037540300,540300,Lynwood,"(33.9340825, -118.219672)",33.9340825,-118.219672,Census Tract 5403
06037540400,540400,Watts,"(33.93316, -118.228254)",33.93316,-118.228254,Census Tract 5404
06037540501,540501,Lynwood,"(33.9238845, -118.2198235)",33.9238845,-118.2198235,Census Tract 5405.01
06037540502,540502,Lynwood,"(33.916178, -118.213576)",33.916178,-118.213576,Census Tract 5405.02
06037540600,540600,Willowbrook,"(33.924654, -118.23355)",33.924654,-118.23355,Census Tract 5406
06037540700,540700,Willowbrook,"(33.9246715, -118.2466135)",33.9246715,-118.2466135,Census Tract 5407
06037540800,540800,Compton,"(33.916466, -118.2521395)",33.916466,-118.2521395,Census Tract 5408
06037540901,540901,Willowbrook,"(33.919847, -118.273685)",33.919847,-118.273685,Census Tract 5409.01
